version_uri,book,author_id,genre,genre_source,author_genre,admission_path,note
0381IbnBabawayhSaduq.Muqnic.Shia000003-ara1,0381IbnBabawayhSaduq.Muqnic,0381IbnBabawayhSaduq,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0381IbnBabawayhSaduq.SilsilatMutunFiqhiyya.Masaha000626-ara1,0381IbnBabawayhSaduq.SilsilatMutunFiqhiyya,0381IbnBabawayhSaduq,fiqh,title,other,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0421IbnMuhammadMarzuqi.AmaliMarzuqi.Shamela0000722-ara1,0421IbnMuhammadMarzuqi.AmaliMarzuqi,0421IbnMuhammadMarzuqi,fiqh,tag:_MASAIL,poetry_diwan,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0421IbnMuhammadMarzuqi.AzminaWaAmkina.Shamela0011469-ara1,0421IbnMuhammadMarzuqi.AzminaWaAmkina,0421IbnMuhammadMarzuqi,fiqh,tag:_MASAIL,poetry_diwan,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0428IbnSina.Siyasa.Shamela0007227-ara1,0428IbnSina.Siyasa,0428IbnSina,fiqh,tag:_QADA,other,standard,"tag OpenITI _QADA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0450AbuHasanMawardi.AhkamSultaniyya.Shamela0022881-ara1,0450AbuHasanMawardi.AhkamSultaniyya,0450AbuHasanMawardi,fiqh,tag:_QADA,fiqh,standard,"tag OpenITI _QADA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0450AbuHasanMawardi.DurarSuluk.JK001238-ara1,0450AbuHasanMawardi.DurarSuluk,0450AbuHasanMawardi,fiqh,tag:_QADA,fiqh,standard,"tag OpenITI _QADA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0450AbuHasanMawardi.HawiKabir.JK009139-ara1,0450AbuHasanMawardi.HawiKabir,0450AbuHasanMawardi,fiqh,title,fiqh,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0450AbuHasanMawardi.IqnacFiFiqh.JK000290-ara1,0450AbuHasanMawardi.IqnacFiFiqh,0450AbuHasanMawardi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0450AbuHasanMawardi.TashilNazar.JK001269-ara1,0450AbuHasanMawardi.TashilNazar,0450AbuHasanMawardi,fiqh,tag:_QADA,fiqh,standard,"tag OpenITI _QADA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.IhkamFiUsulAhkam.JK000122-ara1,0456IbnHazm.IhkamFiUsulAhkam,0456IbnHazm,fiqh,title,hadith_collection,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0456IbnHazm.MaratibIjmac.JK000182-ara1,0456IbnHazm.MaratibIjmac,0456IbnHazm,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.NubdhaKafiya.Shamela0006321-ara1,0456IbnHazm.NubdhaKafiya,0456IbnHazm,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.Rasail.Shamela0001038-ara1,0456IbnHazm.Rasail,0456IbnHazm,fiqh,tag:_MASAIL,hadith_collection,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.RisalaFiGhina.JK009339-ara1,0456IbnHazm.RisalaFiGhina,0456IbnHazm,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.RisalaFiRaddCalaHatif.JK009338-ara1,0456IbnHazm.RisalaFiRaddCalaHatif,0456IbnHazm,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0456IbnHazm.RisalatanFiTacnif.JK009345-ara1,0456IbnHazm.RisalatanFiTacnif,0456IbnHazm,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0458Bayhaqi.JamicFiKhatim.Shamela0009300-ara1,0458Bayhaqi.JamicFiKhatim,0458Bayhaqi,fiqh,tag:_MASAIL,other,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1,0458IbnSidaMursi.MuhkamWaMuhit,0458IbnSidaMursi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0458IbnSidaMursi.Mukhassas.JK000849-ara1,0458IbnSidaMursi.Mukhassas,0458IbnSidaMursi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0460ShaykhTusi.Khilaf.Shia000026Vols-ara1,0460ShaykhTusi.Khilaf,0460ShaykhTusi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0460ShaykhTusi.Mabsut.Shia000033Vols-ara1,0460ShaykhTusi.Mabsut,0460ShaykhTusi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0460ShaykhTusi.MisbahMutahajjad.Shia000042-ara1,0460ShaykhTusi.MisbahMutahajjad,0460ShaykhTusi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0460ShaykhTusi.Nihaya.Shia000041-ara1,0460ShaykhTusi.Nihaya,0460ShaykhTusi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463IbnCabdBarr.Insaf.Shamela0013000-ara1,0463IbnCabdBarr.Insaf,0463IbnCabdBarr,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.FaqihWaMutafaqqih.JK007078-ara1,0463KhatibBaghdadi.FaqihWaMutafaqqih,0463KhatibBaghdadi,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.IhtijajBiShafici.JK000275-ara1,0463KhatibBaghdadi.IhtijajBiShafici,0463KhatibBaghdadi,fiqh,tag:_FIQH,hadith_collection,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463KhatibBaghdadi.QawlFiCilmNujum.Shamela0021491-ara1,0463KhatibBaghdadi.QawlFiCilmNujum,0463KhatibBaghdadi,fiqh,tag:_MASAIL,hadith_collection,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0478ImamHaramaynJuwayni.BurhanFiUsulFiqh.JK000781-ara1,0478ImamHaramaynJuwayni.BurhanFiUsulFiqh,0478ImamHaramaynJuwayni,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0478ImamHaramaynJuwayni.GhiyathUmam.JK000043-ara1,0478ImamHaramaynJuwayni.GhiyathUmam,0478ImamHaramaynJuwayni,fiqh,tag:_QADA,fiqh,standard,"tag OpenITI _QADA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0478ImamHaramaynJuwayni.IjtihadMinTalkhis.JK000185-ara1,0478ImamHaramaynJuwayni.IjtihadMinTalkhis,0478ImamHaramaynJuwayni,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0478ImamHaramaynJuwayni.NihayatMatlab.Shamela0009851-ara1,0478ImamHaramaynJuwayni.NihayatMatlab,0478ImamHaramaynJuwayni,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0478ImamHaramaynJuwayni.Waraqat.JK000308-ara1,0478ImamHaramaynJuwayni.Waraqat,0478ImamHaramaynJuwayni,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0483IbnAhmadSarakhsi.Mabsut.JK000266-ara1,0483IbnAhmadSarakhsi.Mabsut,0483IbnAhmadSarakhsi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0483IbnAhmadSarakhsi.Usul.JK000211-ara1,0483IbnAhmadSarakhsi.Usul,0483IbnAhmadSarakhsi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0505Ghazali.BidayatHidaya.Shamela0012718-ara1,0505Ghazali.BidayatHidaya,0505Ghazali,fiqh,title,adab_prose,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0505Ghazali.Mankhul.JK000155-ara1,0505Ghazali.Mankhul,0505Ghazali,fiqh,tag:_FIQH,adab_prose,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0505Ghazali.Mustasfa.JK000276-ara1,0505Ghazali.Mustasfa,0505Ghazali,fiqh,tag:_FIQH,adab_prose,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0505Ghazali.TibrMasbuk.Shamela0004129-ara1,0505Ghazali.TibrMasbuk,0505Ghazali,fiqh,tag:_QADA,adab_prose,standard,"tag OpenITI _QADA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0505Ghazali.Wasit.JK000309-ara1,0505Ghazali.Wasit,0505Ghazali,fiqh,tag:_FIQH,adab_prose,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0510IbnMascudBaghawi.SiyarMinTahdhib.Shamela0003637-ara1,0510IbnMascudBaghawi.SiyarMinTahdhib,0510IbnMascudBaghawi,fiqh,tag:_MASAIL,tafsir,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0510IbnMascudBaghawi.TahdhibFiqhShafici.Sham19Y0017885-ara1,0510IbnMascudBaghawi.TahdhibFiqhShafici,0510IbnMascudBaghawi,fiqh,title,tafsir,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0520IbnRushdJadd.BayanWaTahsil.Shamela0021751-ara1,0520IbnRushdJadd.BayanWaTahsil,0520IbnRushdJadd,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0520IbnRushdJadd.Muqaddimat.Shamela0021735-ara1,0520IbnRushdJadd.Muqaddimat,0520IbnRushdJadd,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0521IbnMuhammadBatalyawsi.InsafFiTanbih.JK000294-ara1,0521IbnMuhammadBatalyawsi.InsafFiTanbih,0521IbnMuhammadBatalyawsi,fiqh,tag:_FIQH,adab_prose,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0537NajmDinAbuHafsNasafi.TalibatTalaba.JK007118-ara1,0537NajmDinAbuHafsNasafi.TalibatTalaba,0537NajmDinAbuHafsNasafi,fiqh,tag:_FIQH,tafsir,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0540AbuMansurJawaliqi.MaJaaCalaFacaltu.JK001078-ara1,0540AbuMansurJawaliqi.MaJaaCalaFacaltu,0540AbuMansurJawaliqi,fiqh,tag:_FIQH,adab_prose,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0581AbuQasimSuhayli.Faraid.JK000301-ara1,0581AbuQasimSuhayli.Faraid,0581AbuQasimSuhayli,fiqh,tag:_FIQH,biography,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0597IbnJawzi.TaczimFutya.Shamela0026894-ara1,0597IbnJawzi.TaczimFutya,0597IbnJawzi,fiqh,tag:_FIQH,history,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0606FakhrDinRazi.Mahsul.JK000153-ara1,0606FakhrDinRazi.Mahsul,0606FakhrDinRazi,fiqh,tag:_FIQH,tafsir,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.CumdatFiqh.JK000287-ara1,0620IbnQudamaMaqdisi.CumdatFiqh,0620IbnQudamaMaqdisi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.KafiFiFiqh.JK000254-ara1,0620IbnQudamaMaqdisi.KafiFiFiqh,0620IbnQudamaMaqdisi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.Mughni.JK000154-ara1,0620IbnQudamaMaqdisi.Mughni,0620IbnQudamaMaqdisi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0620IbnQudamaMaqdisi.MuqnicFiFiqh.JK000787BK1-ara1,0620IbnQudamaMaqdisi.MuqnicFiFiqh,0620IbnQudamaMaqdisi,fiqh,title,fiqh,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0620IbnQudamaMaqdisi.RawdatNazir.JK000156-ara1,0620IbnQudamaMaqdisi.RawdatNazir,0620IbnQudamaMaqdisi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0654SibtIbnJawzi.ItharInsaf.Shamela0006349-ara1,0654SibtIbnJawzi.ItharInsaf,0654SibtIbnJawzi,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0671AbuCabdAllahQurtubi.JamicLiAhkamQuran.Tafsir01005-ara1,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,0671AbuCabdAllahQurtubi,fiqh,title,fiqh,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0676Nawawi.AdabFatwa.JK000237-ara1,0676Nawawi.AdabFatwa,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.DaqaiqMinhaj.JK001014-ara1,0676Nawawi.DaqaiqMinhaj,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.IdahFiManasikHajj.Shamela0096232-ara1,0676Nawawi.IdahFiManasikHajj,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.Majmuc.JK000913-ara1,0676Nawawi.Majmuc,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.MasailManthura.Shamela0000497-ara1,0676Nawawi.MasailManthura,0676Nawawi,fiqh,tag:_FATAWA,fiqh,standard,"tag OpenITI _FATAWA → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.RawdatTalibin.JK000192-ara1,0676Nawawi.RawdatTalibin,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.TahrirAlfaz.JK000168-ara1,0676Nawawi.TahrirAlfaz,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0676Nawawi.UsulWaDawabit.JK000177-ara1,0676Nawawi.UsulWaDawabit,0676Nawawi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0684ShihabDinQarafi.Dhakhira.Shamela0001717-ara1,0684ShihabDinQarafi.Dhakhira,0684ShihabDinQarafi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0684ShihabDinQarafi.SharhTanqih.Shamela0021813-ara1,0684ShihabDinQarafi.SharhTanqih,0684ShihabDinQarafi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0684ShihabDinQarafi.Umniyya.JK001208-ara1,0684ShihabDinQarafi.Umniyya,0684ShihabDinQarafi,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0710IbnRifca.Kifaya.Sham19Y0014325-ara1,0710IbnRifca.Kifaya,0710IbnRifca,fiqh,title,fiqh,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0726CallamaHilli.MabadiWusul.Shia002754-ara1,0726CallamaHilli.MabadiWusul,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.MukhtalafShica.Shia000094Vols-ara1,0726CallamaHilli.MukhtalafShica,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.MuntahaMatlab.Shia000107Vols-ara1,0726CallamaHilli.MuntahaMatlab,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.NihayatAhkam.Zaydiyya0000245-ara1,0726CallamaHilli.NihayatAhkam,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.QawacidAhkam.Shia000091Vols-ara1,0726CallamaHilli.QawacidAhkam,0726CallamaHilli,fiqh,title,fiqh,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0726CallamaHilli.RisalaSacdiyya.Shia000068-ara1,0726CallamaHilli.RisalaSacdiyya,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.TabsiratMutacallimin.Shia000069-ara1,0726CallamaHilli.TabsiratMutacallimin,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.TadhkiratFuqaha.Shia000075Vols-ara1,0726CallamaHilli.TadhkiratFuqaha,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0726CallamaHilli.TahrirAhkam.Shia000070Vols-ara1,0726CallamaHilli.TahrirAhkam,0726CallamaHilli,fiqh,tag:_FIQH,fiqh,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.AmrBiMacruf.JK000372-ara1,0728IbnTaymiyya.AmrBiMacruf,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.FaslFiDalilCalaFadlArab.JK000905-ara1,0728IbnTaymiyya.FaslFiDalilCalaFadlArab,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.HijabMara.Shamela0011150-ara1,0728IbnTaymiyya.HijabMara,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.IkhtiyaratFiqhiyya.JK000380-ara1,0728IbnTaymiyya.IkhtiyaratFiqhiyya,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.JamicRasail.Shamela0022653-ara1,0728IbnTaymiyya.JamicRasail,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.MajmucFatawa.JK000381-ara1,0728IbnTaymiyya.MajmucFatawa,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.MusawwadaFiUsulFiqh.JK000388-ara1,0728IbnTaymiyya.MusawwadaFiUsulFiqh,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.QawacidNuraniyya.Shamela0021729-ara1,0728IbnTaymiyya.QawacidNuraniyya,0728IbnTaymiyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0728IbnTaymiyya.SharhCumdatFiqh.JK000386-ara1,0728IbnTaymiyya.SharhCumdatFiqh,0728IbnTaymiyya,fiqh,title,other,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0748Dhahabi.HaqqJar.JK010221-ara1,0748Dhahabi.HaqqJar,0748Dhahabi,fiqh,tag:_MASAIL,hadith_collection,standard,"tag OpenITI _MASAIL → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0751IbnQayyimJawziyya.AhkamAhlDhimma.JK000103-ara1,0751IbnQayyimJawziyya.AhkamAhlDhimma,0751IbnQayyimJawziyya,fiqh,title,other,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0751IbnQayyimJawziyya.Furusiyya.JK000106-ara1,0751IbnQayyimJawziyya.Furusiyya,0751IbnQayyimJawziyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0751IbnQayyimJawziyya.HidayatHayara.JK000089-ara1,0751IbnQayyimJawziyya.HidayatHayara,0751IbnQayyimJawziyya,fiqh,title,other,standard,fallback tytulowy → fiqh (09_DECISIONS.md §4 krok 2)
0751IbnQayyimJawziyya.IghathatLahfan.JK000087-ara1,0751IbnQayyimJawziyya.IghathatLahfan,0751IbnQayyimJawziyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0751IbnQayyimJawziyya.TuhfatMawdud.JK000095-ara1,0751IbnQayyimJawziyya.TuhfatMawdud,0751IbnQayyimJawziyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0751IbnQayyimJawziyya.TuruqHukmiyya.JK000104-ara1,0751IbnQayyimJawziyya.TuruqHukmiyya,0751IbnQayyimJawziyya,fiqh,tag:_FIQH,other,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0764Safadi.TashihTashif.Shamela0031370-ara1,0764Safadi.TashihTashif,0764Safadi,fiqh,tag:_FIQH,biography,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0771TajDinSubki.AshbahWaNazair.Shamela0008634-ara1,0771TajDinSubki.AshbahWaNazair,0771TajDinSubki,fiqh,tag:_FIQH,history,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0771TajDinSubki.RafcHajib.JK009151-ara1,0771TajDinSubki.RafcHajib,0771TajDinSubki,fiqh,tag:_FIQH,history,standard,"tag OpenITI _FIQH → fiqh (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
